"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Late_RecrDev_101","Late_RecrDev_102","Late_RecrDev_103","Late_RecrDev_104","Late_RecrDev_105","ForeRecr_106","ForeRecr_107","ForeRecr_108","ForeRecr_109","ForeRecr_110","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Late_RecrDev_106","Late_RecrDev_107","Late_RecrDev_108","Late_RecrDev_109","Late_RecrDev_110","ForeRecr_111","ForeRecr_112","ForeRecr_113","ForeRecr_114","ForeRecr_115","Late_RecrDev_111","Late_RecrDev_112","Late_RecrDev_113","Late_RecrDev_114","Late_RecrDev_115","ForeRecr_116","ForeRecr_117","ForeRecr_118","ForeRecr_119","ForeRecr_120","Late_RecrDev_116","Late_RecrDev_117","Late_RecrDev_118","Late_RecrDev_119","Late_RecrDev_120","ForeRecr_121","ForeRecr_122","ForeRecr_123","ForeRecr_124","ForeRecr_125","Late_RecrDev_121","Late_RecrDev_122","Late_RecrDev_123","Late_RecrDev_124","Late_RecrDev_125","ForeRecr_126","ForeRecr_127","ForeRecr_128","ForeRecr_129","ForeRecr_130","Late_RecrDev_126","Late_RecrDev_127","Late_RecrDev_128","Late_RecrDev_129","Late_RecrDev_130","ForeRecr_131","ForeRecr_132","ForeRecr_133","ForeRecr_134","ForeRecr_135","Late_RecrDev_131","Late_RecrDev_132","Late_RecrDev_133","Late_RecrDev_134","Late_RecrDev_135","ForeRecr_136","ForeRecr_137","ForeRecr_138","ForeRecr_139","ForeRecr_140","Late_RecrDev_136","Late_RecrDev_137","Late_RecrDev_138","Late_RecrDev_139","Late_RecrDev_140","ForeRecr_141","ForeRecr_142","ForeRecr_143","ForeRecr_144","ForeRecr_145","Late_RecrDev_141","Late_RecrDev_142","Late_RecrDev_143","Late_RecrDev_144","Late_RecrDev_145","ForeRecr_146","ForeRecr_147","ForeRecr_148","ForeRecr_149","ForeRecr_150","ForeRecr_101","ForeRecr_102","ForeRecr_103","ForeRecr_104","ForeRecr_105","Late_RecrDev_146","Late_RecrDev_147","Late_RecrDev_148","Late_RecrDev_149","Late_RecrDev_150","ForeRecr_151","Size_DblN_ascend_se_Fishery_1_dev_se","Size_DblN_ascend_se_Fishery_1_dev_autocorr","Size_DblN_ascend_se_Fishery_1_DEVadd_101","Size_DblN_ascend_se_Fishery_1_DEVadd_102","Size_DblN_ascend_se_Fishery_1_DEVadd_103","Size_DblN_ascend_se_Fishery_1_DEVadd_104","Size_DblN_ascend_se_Fishery_1_DEVadd_105","Size_DblN_ascend_se_Fishery_1_DEVadd_106","Size_DblN_ascend_se_Fishery_1_DEVadd_107","Size_DblN_ascend_se_Fishery_1_DEVadd_108","Size_DblN_ascend_se_Fishery_1_DEVadd_109","Size_DblN_ascend_se_Fishery_1_DEVadd_110","Size_DblN_ascend_se_Fishery_1_DEVadd_111","Size_DblN_ascend_se_Fishery_1_DEVadd_112","Size_DblN_ascend_se_Fishery_1_DEVadd_113","Size_DblN_ascend_se_Fishery_1_DEVadd_114","Size_DblN_ascend_se_Fishery_1_DEVadd_115","Size_DblN_ascend_se_Fishery_1_DEVadd_116","Size_DblN_ascend_se_Fishery_1_DEVadd_117","Size_DblN_ascend_se_Fishery_1_DEVadd_118","Size_DblN_ascend_se_Fishery_1_DEVadd_119","Size_DblN_ascend_se_Fishery_1_DEVadd_120","Size_DblN_ascend_se_Fishery_1_DEVadd_121","Size_DblN_ascend_se_Fishery_1_DEVadd_122","Size_DblN_ascend_se_Fishery_1_DEVadd_123","Size_DblN_ascend_se_Fishery_1_DEVadd_124","Size_DblN_ascend_se_Fishery_1_DEVadd_125","Size_DblN_ascend_se_Fishery_1_DEVadd_126","Size_DblN_ascend_se_Fishery_1_DEVadd_127","Size_DblN_ascend_se_Fishery_1_DEVadd_128","Size_DblN_ascend_se_Fishery_1_DEVadd_129","Size_DblN_ascend_se_Fishery_1_DEVadd_130","Size_DblN_ascend_se_Fishery_1_DEVadd_131","Size_DblN_ascend_se_Fishery_1_DEVadd_132","Size_DblN_ascend_se_Fishery_1_DEVadd_133","Size_DblN_ascend_se_Fishery_1_DEVadd_134","Size_DblN_ascend_se_Fishery_1_DEVadd_135","Size_DblN_ascend_se_Fishery_1_DEVadd_136","Size_DblN_ascend_se_Fishery_1_DEVadd_137","Size_DblN_ascend_se_Fishery_1_DEVadd_138","Size_DblN_ascend_se_Fishery_1_DEVadd_139","Size_DblN_ascend_se_Fishery_1_DEVadd_140","Size_DblN_ascend_se_Fishery_1_DEVadd_141","Size_DblN_ascend_se_Fishery_1_DEVadd_142","Size_DblN_ascend_se_Fishery_1_DEVadd_143","Size_DblN_ascend_se_Fishery_1_DEVadd_144","Size_DblN_ascend_se_Fishery_1_DEVadd_145","Size_DblN_ascend_se_Fishery_1_DEVadd_146","Size_DblN_ascend_se_Fishery_1_DEVadd_147","Size_DblN_ascend_se_Fishery_1_DEVadd_148","Size_DblN_ascend_se_Fishery_1_DEVadd_149","Size_DblN_ascend_se_Fishery_1_DEVadd_150","iteration","scenario"
NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639785805626598,NA,1,26,99,100,0.9,NA,NA,NA,0.2,20.4942,127.644,0.20398,0.0825782,0.127398,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7123,1,0.4,0,0,-0.160026,-0.781723,-1.13509,-0.293353,-0.141923,NA,NA,NA,NA,NA,0.0207711,52.7943,-3,5.27531,15,-999,999,44.2094,-4,5.44709,14,-99,99,0,25,0,25,160691000,427.974,0.113569,0,-6.24502,263.159,179.539,-31.0642,0,21.6355,0,0.000930803,0.835581,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0,"cod_SR_BH_steep_1_OM",FALSE,1,0.0217434,-0.42469,0.15356,0.00403021,-0.0446276,NA,NA,NA,NA,NA,0.475198,-0.0985517,0.424775,0.108118,-0.530117,NA,NA,NA,NA,NA,-0.340597,-0.0778823,-0.205511,-0.0200185,-0.161928,NA,NA,NA,NA,NA,0.153178,-0.387367,-0.0342252,0.214377,0.556684,NA,NA,NA,NA,NA,0.140381,0.167726,0.567498,-0.706953,-0.0773196,NA,NA,NA,NA,NA,-0.256793,-0.0117367,-0.200097,0.00934053,0.250717,NA,NA,NA,NA,NA,0.252809,-0.398013,0.0605634,-0.0260189,-0.0888698,NA,NA,NA,NA,NA,0.347795,0.132856,-0.174353,0.384072,-0.72009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183898,-0.0489647,0.818677,0.334627,0.568091,0,0.5,0.1,0.154504,-0.122533,0.0030662,-0.0625902,-0.0357058,-0.10782,-0.114537,0.144086,0.0138494,0.105975,0.263018,-0.293154,-0.085789,-0.104514,0.361732,0.205887,0.0387577,0.418103,-0.383113,0.0172568,-0.182419,0.117768,-0.095638,-0.235061,0.264448,-0.0957609,-0.337382,-0.138028,0.0164802,0.212995,0.172329,-0.407703,-0.123907,-0.00683101,-0.0336997,-0.117797,-0.0568904,-0.0695323,-0.132387,-0.290971,-0.195438,0.152925,0.104256,0.145567,0.00146799,0.226723,0.190495,0.0520539,0.0202566,0.0995364,4,"h-1"
4051550000,4083310000,4081930000,133819000,1620620000,0.480769,0.0986741,162378000,1476570000,0.109257,163978000,1476570000,0.45,0.109257,163978000,163978000,0.0170951,0.497688538954227,0.355841251706328,1,26,99,100,0.9,NA,NA,NA,0.2,20.884,131.328,0.194882,0.0781442,0.128822,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.712,0.65,0.4,0,0,0.0555012,-0.0814933,0.438102,-0.0362759,-1.3624e-06,0,0,0,0,0,0.204336,56.397,-3,5.5789,15,-999,999,43.4114,-4,5.232,14,-99,99,0,25,0,25,229915000,435.991,2.5789e-15,0,-14.6185,314.049,167.672,-31.7469,7.80002e-31,0.634284,0,0.000905765,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.566666666666667,"cod_EM_105",FALSE,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4095860000,4128020000,4126620000,135474000,1638340000,0.480769,0.0986925,164188000,1492710000,0.109278,165807000,1492710000,0.45,0.109278,165807000,165807000,0.0725375,0.483185460440542,0.357671370511145,1,26,99,100,0.9,NA,NA,NA,0.2,20.8944,131.218,0.195046,0.0780115,0.129123,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7243,0.65,0.4,0,0,0.0996953,0.067075,0.49877,-0.422143,0.162182,NA,NA,NA,NA,NA,0.179354,56.3669,-3,5.57787,15,-999,999,43.2979,-4,5.23377,14,-99,99,0,25,0,25,188819000,443.511,1.36999e-15,0,-16.4876,313.878,174.959,-31.3429,0,2.50415,0,0.000907845,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.566666666666667,"cod_EM_110",FALSE,566,-0.416792,0.212261,-0.337837,0.0265885,0.000153445,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4107590000,4139870000,4138470000,135931000,1643040000,0.480769,0.098694,164663000,1496990000,0.109279,166287000,1496990000,0.45,0.109279,166287000,166287000,0.00536777,0.440319019181564,0.357094937195281,1,26,99,100,0.9,NA,NA,NA,0.2,20.8956,131.187,0.195075,0.0779718,0.129168,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7277,0.65,0.4,0,0,0.114525,0.0867522,0.510363,-0.32491,0.163871,NA,NA,NA,NA,NA,0.178111,56.3331,-3,5.57454,15,-999,999,43.2895,-4,5.2864,14,-99,99,0,25,0,25,179722000,454.586,1.46185e-15,0,-17.9349,313.905,185.473,-31.4704,0,4.6132,0,0.000901144,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.6,"cod_EM_115",FALSE,579,-0.398433,0.178349,-0.371794,0.182781,-0.442709,NA,NA,NA,NA,NA,0.169873,-0.155094,-0.189308,0.644791,-5.82112e-07,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4138670000,4171190000,4169780000,137044000,1655470000,0.480769,0.0987412,165988000,1508320000,0.109332,167625000,1508320000,0.45,0.109332,167625000,167625000,0.0923211,0.599823131585751,0.357640112708384,1,26,99,100,0.9,NA,NA,NA,0.2,20.8837,131.087,0.195399,0.07794,0.1294,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7358,0.65,0.4,0,0,0.131033,0.123309,0.551006,-0.276195,0.192964,NA,NA,NA,NA,NA,0.16683,56.3213,-3,5.5739,15,-999,999,43.5093,-4,5.29175,14,-99,99,0,25,0,25,186304000,463.749,8.94895e-16,0,-18.8878,313.913,190.894,-31.3498,0,9.17868,0,0.000896611,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.616666666666667,"cod_EM_120",FALSE,574,-0.373701,0.244897,-0.306593,0.298517,-0.364313,NA,NA,NA,NA,NA,0.245668,-0.05824,-0.0848988,0.963865,-0.16691,NA,NA,NA,NA,NA,0.719451,-0.0519671,-0.649233,-0.050527,4.74891e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4138740000,4171250000,4169830000,136989000,1655500000,0.480769,0.0987347,165979000,1508340000,0.109325,167616000,1508340000,0.45,0.109325,167616000,167616000,0.0222945,0.496392621909083,0.357823253411133,1,26,99,100,0.9,NA,NA,NA,0.2,20.8826,131.121,0.195345,0.0779689,0.129304,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7354,0.65,0.4,0,0,0.135224,0.127893,0.573449,-0.276884,0.191709,NA,NA,NA,NA,NA,0.166321,56.3327,-3,5.57457,15,-999,999,43.7712,-4,5.31441,14,-99,99,0,25,0,25,208370000,477.126,1.25769e-15,0,-20.5032,313.937,204.821,-31.3093,0,10.1795,0,0.000888761,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.7,"cod_EM_125",FALSE,600,-0.374579,0.250779,-0.259429,0.266809,-0.339155,NA,NA,NA,NA,NA,0.27071,-0.0649121,-0.0573095,0.98936,-0.161905,NA,NA,NA,NA,NA,0.706169,-0.0924284,-0.643293,-0.225815,-0.298104,NA,NA,NA,NA,NA,-0.00305608,0.326494,0.198951,-0.175808,-3.08461e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4125860000,4158230000,4156820000,136433000,1650350000,0.480769,0.0987244,165442000,1503650000,0.109314,167074000,1503650000,0.45,0.109314,167074000,167074000,0.0517898,0.47258510952868,0.35752906139358,1,26,99,100,0.9,NA,NA,NA,0.2,20.8794,131.202,0.195198,0.0780607,0.129076,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7313,0.65,0.4,0,0,0.12934,0.120844,0.56672,-0.282622,0.182467,NA,NA,NA,NA,NA,0.179569,56.3762,-3,5.5771,15,-999,999,43.7397,-4,5.27745,14,-99,99,0,25,0,25,188491000,485.951,2.12569e-15,0,-21.9384,313.95,214.382,-31.3744,0,10.9302,0,0.000893928,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.683333333333333,"cod_EM_130",FALSE,591,-0.384684,0.245032,-0.27096,0.251215,-0.358356,NA,NA,NA,NA,NA,0.280886,-0.0886236,-0.0819806,0.98281,-0.180776,NA,NA,NA,NA,NA,0.687739,-0.124311,-0.666377,-0.279199,-0.326006,NA,NA,NA,NA,NA,-0.00791925,0.261478,0.159779,0.351665,-0.103247,NA,NA,NA,NA,NA,0.26867,0.108798,-0.0849346,-0.175251,0.000181479,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4105970000,4138120000,4136720000,135544000,1642390000,0.480769,0.0987089,164614000,1496400000,0.109297,166237000,1496400000,0.45,0.109297,166237000,166237000,0.0617655,0.422109757255898,0.357438156195107,1,26,99,100,0.9,NA,NA,NA,0.2,20.8712,131.335,0.194992,0.0782184,0.128712,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7248,0.65,0.4,0,0,0.125297,0.11541,0.567048,-0.286954,0.176823,NA,NA,NA,NA,NA,0.20055,56.4431,-3,5.58109,15,-999,999,44.1601,-4,5.3316,14,-99,99,0,25,0,25,180747000,494.765,5.25363e-15,0,-23.1316,314.005,223.162,-31.3945,0,12.1226,0,0.000878513,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.683333333333333,"cod_EM_135",FALSE,580,-0.391525,0.236418,-0.273351,0.241986,-0.36857,NA,NA,NA,NA,NA,0.268156,-0.0858629,-0.0906908,0.963489,-0.207938,NA,NA,NA,NA,NA,0.662181,-0.15717,-0.693796,-0.33187,-0.36517,NA,NA,NA,NA,NA,-0.0303253,0.208021,0.12866,0.311336,-0.140267,NA,NA,NA,NA,NA,0.208372,0.0687188,-0.109915,0.0636949,-0.343952,NA,NA,NA,NA,NA,0.247661,0.448283,-0.204051,0.160622,-5.50772e-07,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4108500000,4140680000,4139280000,135667000,1643400000,0.480769,0.098703,164706000,1497320000,0.10929,166331000,1497320000,0.45,0.10929,166331000,166331000,0.0946169,0.461652671291226,0.357514175081861,1,26,99,100,0.9,NA,NA,NA,0.2,20.8766,131.326,0.194959,0.0781836,0.128756,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7257,0.65,0.4,0,0,0.125278,0.115543,0.566433,-0.286119,0.17657,NA,NA,NA,NA,NA,0.192576,56.4362,-3,5.58073,15,-999,999,44.0266,-4,5.29139,14,-99,99,0,25,0,25,175447000,500.356,4.88056e-15,0,-24.667,314.001,227.43,-31.3776,0,14.9684,0,0.000886385,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.766666666666667,"cod_EM_140",FALSE,609,-0.391613,0.236478,-0.274084,0.243173,-0.368814,NA,NA,NA,NA,NA,0.268102,-0.085767,-0.0914025,0.965411,-0.207644,NA,NA,NA,NA,NA,0.659743,-0.159374,-0.696898,-0.337132,-0.372326,NA,NA,NA,NA,NA,-0.0269723,0.206979,0.125318,0.337935,-0.137373,NA,NA,NA,NA,NA,0.230288,0.067878,-0.123781,0.144696,-0.275869,NA,NA,NA,NA,NA,0.296652,0.49055,-0.184732,0.358534,-0.135826,NA,NA,NA,NA,NA,0.482507,-0.377842,-0.546836,-0.198314,5.03496e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4108970000,4141170000,4139770000,135703000,1643590000,0.480769,0.0986966,164716000,1497490000,0.109283,166340000,1497490000,0.45,0.109283,166340000,166340000,0.00289712,0.407408669325889,0.357551050662676,1,26,99,100,0.9,NA,NA,NA,0.2,20.8799,131.323,0.194937,0.0781681,0.128757,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.726,0.65,0.4,0,0,0.125639,0.11588,0.563559,-0.287057,0.176118,NA,NA,NA,NA,NA,0.192532,56.4232,-3,5.57978,15,-999,999,43.8731,-4,5.28321,14,-99,99,0,25,0,25,170693000,513.582,5.88489e-15,0,-26.1822,313.985,239.347,-31.3696,0,17.801,0,0.000890266,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.8,"cod_EM_145",FALSE,647,-0.39208,0.235932,-0.277981,0.241184,-0.370086,NA,NA,NA,NA,NA,0.266639,-0.0873355,-0.0965273,0.961242,-0.21093,NA,NA,NA,NA,NA,0.656017,-0.163213,-0.704068,-0.34284,-0.377895,NA,NA,NA,NA,NA,-0.0333939,0.199784,0.114035,0.326054,-0.149196,NA,NA,NA,NA,NA,0.22547,0.0607281,-0.143392,0.175882,-0.309781,NA,NA,NA,NA,NA,0.341211,0.502412,-0.191965,0.427424,-0.129884,NA,NA,NA,NA,NA,0.47566,-0.487574,-0.5805,-0.137289,-0.576455,NA,NA,NA,NA,NA,0.414828,-0.323941,0.0796324,0.243726,-1.16571e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
4119430000,4151690000,4150290000,135946000,1647770000,0.480769,0.0986759,165099000,1501300000,0.10926,166727000,1501300000,0.45,0.10926,166727000,166727000,0.0935779,0.659285386570472,0.35986533689863,1,26,99,100,0.9,NA,NA,NA,0.2,20.8909,131.417,0.194691,0.0782792,0.128312,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7278,0.65,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187919,56.5155,-3,5.58862,15,-999,999,43.513,-4,5.24274,14,-99,99,0,25,0,25,127710000,428.19,5.32021e-16,0,-13.6143,313.632,159.027,-30.8559,0,0,0,0.000900555,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.366666666666667,"cod_EM_init",FALSE,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"h-1"
